	Unnamed: 0.5	Unnamed: 0.4	Unnamed: 0.3	Unnamed: 0.2	Unnamed: 0.1	Unnamed: 0	año	id_distrito	distrito	id_barrio	barrio	id_uso	uso	num_inmuebles	año_cons_medio	sup_cons	sup_suelo	valor_catastral	nueva_columna
80	80	80	80	80	80	80	2014	2	Arganzuela	21	IMPERIAL	E	Cultural	8	1962.0	18543.0		18567081.58	344289393737.93994
81	81	81	81	81	81	81	2014	2	Arganzuela	21	IMPERIAL	G	Ocio y Hostelería	2	1992.0	20648.0		35918543.78	741646091969.4401
82	82	82	82	82	82	82	2014	2	Arganzuela	21	IMPERIAL	I	Industrial	37	1985.0	33409.0		28060929.6	937487597006.4
83	83	83	83	83	83	83	2014	2	Arganzuela	21	IMPERIAL	K	Deportivo	9	1985.0	112105.0		159370258.93	17866202877347.652
84	84	84	84	84	84	84	2014	2	Arganzuela	21	IMPERIAL	M	Suelos sin edificar, obras de urbanización y jardinería	14			110132.0	82374084.9	
85	85	85	85	85	85	85	2014	2	Arganzuela	21	IMPERIAL	O	Oficinas	125	1975.0	58122.0		72858778.52	4234697925139.44
86	86	86	86	86	86	86	2014	2	Arganzuela	21	IMPERIAL	R	Religioso	1	1965.0	63.0		72920.38	4593983.94
87	87	87	87	87	87	87	2014	2	Arganzuela	21	IMPERIAL	T	Espectáculos	1	1965.0	2576.0		3814484.87	9826113025.12
88	88	88	88	88	88	88	2014	2	Arganzuela	21	IMPERIAL	V	Residencial	10714	1971.0	993366.0		1287640594.8	1279098387094096.8
89	89	89	89	89	89	89	2014	2	Arganzuela	21	IMPERIAL	Y	Sanidad y Beneficencia	5	1989.0	49821.0		59525231.02	2965606534647.42
90	90	90	90	90	90	90	2014	2	Arganzuela	22	ACACIAS	A	Almacén-Estacionamiento	8716	1990.0	491826.0		230250942.17	113243399883702.4
91	91	91	91	91	91	91	2014	2	Arganzuela	22	ACACIAS	C	Comercial	1198	1974.0	177267.0		245854320.23	43581857784211.41
92	92	92	92	92	92	92	2014	2	Arganzuela	22	ACACIAS	E	Cultural	29	1979.0	27559.0		29128014.5	802738951605.5
93	93	93	93	93	93	93	2014	2	Arganzuela	22	ACACIAS	G	Ocio y Hostelería	2	1990.0	6650.0		9870548.94	65639150451.0
94	94	94	94	94	94	94	2014	2	Arganzuela	22	ACACIAS	I	Industrial	41	1977.0	19297.0		13303467.04	256717003470.88
95	95	95	95	95	95	95	2014	2	Arganzuela	22	ACACIAS	K	Deportivo	10	1983.0	12221.0		9253841.65	113091198804.65
96	96	96	96	96	96	96	2014	2	Arganzuela	22	ACACIAS	M	Suelos sin edificar, obras de urbanización y jardinería	13			44292.0	5221165.0	
97	97	97	97	97	97	97	2014	2	Arganzuela	22	ACACIAS	O	Oficinas	173	1973.0	47237.0		57009484.47	2692957017909.39
98	98	98	98	98	98	98	2014	2	Arganzuela	22	ACACIAS	P	Edificio Singular	8	1978.0	8201.0		7871945.65	64557826275.65
99	99	99	99	99	99	99	2014	2	Arganzuela	22	ACACIAS	R	Religioso	4	1986.0	6551.0		6954770.17	45560699383.67
100	100	100	100	100	100	100	2014	2	Arganzuela	22	ACACIAS	V	Residencial	17514	1976.0	1644676.0		2083209809.63	3426205176863030.0
101	101	101	101	101	101	101	2014	2	Arganzuela	22	ACACIAS	Y	Sanidad y Beneficencia	7	1983.0	18950.0		25125809.68	476134093436.0
102	102	102	102	102	102	102	2014	2	Arganzuela	23	CHOPERA	A	Almacén-Estacionamiento	2170	1983.0	110483.0		47301698.25	5226033527754.75
103	103	103	103	103	103	103	2014	2	Arganzuela	23	CHOPERA	C	Comercial	656	1955.0	88898.0		109419971.53	9727216629073.94
104	104	104	104	104	104	104	2014	2	Arganzuela	23	CHOPERA	E	Cultural	25	1962.0	33380.0		29747172.99	992960634406.2
105	105	105	105	105	105	105	2014	2	Arganzuela	23	CHOPERA	G	Ocio y Hostelería	11	1931.0	5038.0		6279420.68	31635721385.84
106	106	106	106	106	106	106	2014	2	Arganzuela	23	CHOPERA	I	Industrial	23	1958.0	47222.0		28103947.04	1327124587122.88
107	107	107	107	107	107	107	2014	2	Arganzuela	23	CHOPERA	K	Deportivo	2	1966.0	360.0		367150.65	132174234.0
108	108	108	108	108	108	108	2014	2	Arganzuela	23	CHOPERA	M	Suelos sin edificar, obras de urbanización y jardinería	2			1168.0	58866.0	
109	109	109	109	109	109	109	2014	2	Arganzuela	23	CHOPERA	O	Oficinas	94	1959.0	18564.0		15095156.16	280226478954.24
110	110	110	110	110	110	110	2014	2	Arganzuela	23	CHOPERA	R	Religioso	3	1961.0	3626.0		3099098.26	11237330290.759998
111	111	111	111	111	111	111	2014	2	Arganzuela	23	CHOPERA	V	Residencial	9400	1957.0	767964.0		903633826.18	693958247688497.5
112	112	112	112	112	112	112	2014	2	Arganzuela	23	CHOPERA	Y	Sanidad y Beneficencia	10	1954.0	4303.0		5764630.78	24805206246.34
113	113	113	113	113	113	113	2014	2	Arganzuela	24	LEGAZPI	A	Almacén-Estacionamiento	7626	2003.0	279063.0		132625240.63	37010797525929.69
114	114	114	114	114	114	114	2014	2	Arganzuela	24	LEGAZPI	C	Comercial	410	1988.0	94023.0		112775416.79	10603483012846.17
115	115	115	115	115	115	115	2014	2	Arganzuela	24	LEGAZPI	E	Cultural	2	1997.0	8450.0		11169786.89	94384699220.5
116	116	116	116	116	116	116	2014	2	Arganzuela	24	LEGAZPI	I	Industrial	95	1977.0	45951.0		32545499.05	1495498226846.55
117	117	117	117	117	117	117	2014	2	Arganzuela	24	LEGAZPI	M	Suelos sin edificar, obras de urbanización y jardinería	56			516615.0	40654746.0	
118	118	118	118	118	118	118	2014	2	Arganzuela	24	LEGAZPI	O	Oficinas	192	1975.0	137684.0		192675875.9	26528385297415.6
119	119	119	119	119	119	119	2014	2	Arganzuela	24	LEGAZPI	T	Espectáculos	2	1987.0	5237.0		7077685.16	37065837182.92
120	120	120	120	120	120	120	2014	2	Arganzuela	24	LEGAZPI	V	Residencial	8519	1997.0	893428.0		1268284683.67	1133121048361920.8
121	121	121	121	121	121	121	2014	2	Arganzuela	24	LEGAZPI	Y	Sanidad y Beneficencia	4	2006.0	26351.0		35333246.43	931066376676.93
122	122	122	122	122	122	122	2014	2	Arganzuela	25	DELICIAS	A	Almacén-Estacionamiento	6269	1996.0	270659.0		126728943.68	34300329167485.12
123	123	123	123	123	123	123	2014	2	Arganzuela	25	DELICIAS	C	Comercial	713	1962.0	105998.0		136793852.16	14499874741255.68
124	124	124	124	124	124	124	2014	2	Arganzuela	25	DELICIAS	E	Cultural	9	1968.0	60906.0		58963110.3	3591207195931.8
125	125	125	125	125	125	125	2014	2	Arganzuela	25	DELICIAS	G	Ocio y Hostelería	5	1957.0	4262.0		7146628.46	30458930496.52
126	126	126	126	126	126	126	2014	2	Arganzuela	25	DELICIAS	I	Industrial	36	1960.0	145148.0		103437041.06	15013679635776.88
127	127	127	127	127	127	127	2014	2	Arganzuela	25	DELICIAS	K	Deportivo	4	1978.0	5608.0		5309791.24	29777309273.92
128	128	128	128	128	128	128	2014	2	Arganzuela	25	DELICIAS	M	Suelos sin edificar, obras de urbanización y jardinería	39			57186.0	72043655.0	
129	129	129	129	129	129	129	2014	2	Arganzuela	25	DELICIAS	O	Oficinas	161	1974.0	266034.0		372841891.61	99188619792574.77
130	130	130	130	130	130	130	2014	2	Arganzuela	25	DELICIAS	P	Edificio Singular	5	1941.0	40230.0		39253400.24	1579164291655.2002
